id,date,lat,lon,taxon,common_name,user
301068921,2025-07-25,37.85718,-122.1516888333,Apis mellifera,Western Honey Bee,birchtainer
301065834,2025-07-25,38.251675,-121.9825666667,Apis mellifera,Western Honey Bee,silveradojim
301057520,2025-07-25,38.0813361667,-122.5246116667,Apis mellifera,Western Honey Bee,silveradojim
301056274,2025-07-25,38.0782888333,-122.5307466667,Apis mellifera,Western Honey Bee,silveradojim
301047219,2025-07-13,38.0628055862,-122.8169098601,Apis mellifera,Western Honey Bee,paulgbarnett
301024332,2025-07-25,37.7810930855,-122.2026883269,Apis mellifera,Western Honey Bee,beccaronipizza
301001287,2025-07-25,37.8061366667,-121.3185366667,Apis mellifera,Western Honey Bee,nicholasveal
300998681,2025-07-10,37.2521499382,-121.9837931038,Apis mellifera,Western Honey Bee,breanna03
300991662,2025-07-25,37.8424437818,-122.2641775349,Agapostemon subtilior,Fine striped sweat bee,b1rb
300987472,2025-07-25,37.9187466667,-122.490105,Apis mellifera,Western Honey Bee,silveradojim
300975021,2025-07-24,37.91844,-122.04424,Anthophora urbana,Urbane Digger Bee,hasfitz5
300975012,2025-07-24,37.91842,-122.04433,Bombus vosnesenskii,Yellow-faced Bumble Bee,hasfitz5
300975008,2025-07-24,37.91828,-122.04455,Anthophora urbana,Urbane Digger Bee,hasfitz5
300963858,2025-05-16,38.5914336563,-121.3494484731,Apis mellifera,Western Honey Bee,nickcecchi
300841939,2025-07-21,37.4270286411,-122.1830008185,Bombus californicus,California Bumble Bee,melbar2022
300839535,2025-07-21,37.4268646843,-122.1826954186,Bombus californicus,California Bumble Bee,melbar2022
300838001,2025-07-21,37.4269051,-122.182687,Bombus californicus,California Bumble Bee,melbar2022
300837568,2025-07-21,37.4269051,-122.182687,Bombus californicus,California Bumble Bee,melbar2022
300824214,2025-07-21,37.426605538,-122.1837237308,Apis mellifera,Western Honey Bee,melbar2022
300823584,2025-07-21,37.426673699,-122.1831443736,Bombus vosnesenskii,Yellow-faced Bumble Bee,melbar2022
300821220,2025-07-21,37.42705957,-122.1829726933,Bombus vosnesenskii,Yellow-faced Bumble Bee,melbar2022
300819965,2025-07-21,37.42705957,-122.1829726933,Bombus californicus,California Bumble Bee,melbar2022
300815875,2025-07-24,36.9681383333,-122.0415888333,Apis mellifera,Western Honey Bee,finimonkeyflower
300806794,2025-07-24,38.34132,-122.0100777833,Apis mellifera,Western Honey Bee,silveradojim
300787421,2025-07-24,37.3251716667,-121.9376833333,Apis mellifera,Western Honey Bee,anniebeez
300776452,2025-07-21,37.0081618999,-121.7619645513,Apis mellifera,Western Honey Bee,oaktimouse
300771914,2025-06-23,37.7869246616,-122.292189562,Agapostemon subtilior,Fine striped sweat bee,hydrocycler
300761589,2025-07-20,38.2806716667,-122.4399116667,Apis mellifera,Western Honey Bee,skylark12
300743053,2025-05-13,37.9403246115,-122.0683054959,Bombus vosnesenskii,Yellow-faced Bumble Bee,sierrahkr
300595446,2025-07-23,36.9948716667,-121.96035,Apis mellifera,Western Honey Bee,dasi_esq
300589405,2025-07-18,37.9190987115,-122.0234603964,Apis mellifera,Western Honey Bee,smilingbarracuda
300576440,2025-07-22,37.8820216667,-122.2926116667,Apis mellifera,Western Honey Bee,miorhartman
300573193,2025-07-23,38.01035,-122.5607833333,Bombus vosnesenskii,Yellow-faced Bumble Bee,isaac640
300568429,2025-07-22,37.7651866667,-122.2284866667,Agapostemon subtilior,Fine striped sweat bee,hellabeenerd
300554966,2025-07-23,37.4414687847,-122.1735269576,Apis mellifera,Western Honey Bee,zhenx
300554908,2025-07-23,37.4434721851,-122.1712923422,Apis mellifera,Western Honey Bee,zhenx
300550985,2025-06-11,37.3135667338,-122.062432474,Apis mellifera,Western Honey Bee,howardfriedman1
300537328,2025-07-23,38.2008583333,-122.2668833333,Apis mellifera,Western Honey Bee,silveradojim
300537262,2025-07-23,36.968055,-122.0413583333,Apis mellifera,Western Honey Bee,finimonkeyflower
300536689,2025-07-23,38.2516466667,-121.9827033333,Apis mellifera,Western Honey Bee,silveradojim
300527302,2025-07-23,37.18105575,-121.99560195,Apis mellifera,Western Honey Bee,truthseqr
300500270,2025-07-23,38.3387904,-122.6725141997,Apis mellifera,Western Honey Bee,kinderteacher
300466661,2025-07-23,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
300459878,2025-07-23,37.79768,-122.4183416667,Apis mellifera,Western Honey Bee,fffjayare
300441837,2025-06-10,37.9302555556,-122.0196694444,Apis mellifera,Western Honey Bee,snowtosea
300441826,2025-06-07,37.8997083333,-122.0475527778,Apis mellifera,Western Honey Bee,snowtosea
300320530,2025-07-22,37.9976746207,-122.0886937505,Apis mellifera,Western Honey Bee,blakemcp
300309691,2025-07-22,38.5387652,-121.7644118,Halictus ligatus,Ligated Furrow Bee,amandabarth82
300307901,2025-07-08,38.4038044997,-122.8524112,Apis mellifera,Western Honey Bee,kinderteacher
300294682,2025-06-07,38.3928633333,-121.9988166667,Apis mellifera,Western Honey Bee,dr3w
300288602,2025-07-22,37.7618666667,-122.2265083333,Xylocopa tabaniformis,Horse-fly Carpenter Bee,boo-bee
300287242,2025-07-22,37.752905,-122.24707,Agapostemon subtilior,Fine striped sweat bee,damontighe
300275613,2025-07-19,37.33249851,-121.92837733,Apis mellifera,Western Honey Bee,joemdo
300266185,2025-07-22,37.322168758,-121.7719171027,Apis mellifera,Western Honey Bee,columbidaeperson
300266176,2025-07-22,37.3221289167,-121.7722551469,Apis mellifera,Western Honey Bee,columbidaeperson
300266112,2025-07-22,37.321435873,-121.7742615277,Apis mellifera,Western Honey Bee,columbidaeperson
300262611,2025-07-22,38.0178416667,-122.5301583333,Apis mellifera,Western Honey Bee,silveradojim
300261346,2025-07-22,38.2516166667,-121.982545,Apis mellifera,Western Honey Bee,silveradojim
300232504,2025-07-22,36.9658070886,-122.042145549,Apis mellifera,Western Honey Bee,finimonkeyflower
300215148,2025-07-18,36.9831706407,-121.2568599593,Bombus crotchii,Crotch's Bumble Bee,bmoribio
300185190,2025-07-22,37.3125267029,-121.942024231,Apis mellifera,Western Honey Bee,colingregory
300047651,2025-07-19,37.6053427248,-122.107244919,Apis mellifera,Western Honey Bee,mestewart
300047624,2025-07-19,37.6511093837,-122.0175893586,Apis mellifera,Western Honey Bee,mestewart
300044246,2025-07-19,38.118823618,-122.9446260761,Bombus californicus,California Bumble Bee,catchang
300041259,2025-07-20,37.4545173,-122.1099646,Apis mellifera,Western Honey Bee,melbar2022
300005270,2025-07-21,37.3551342031,-121.8470217199,Apis mellifera,Western Honey Bee,joescience1
299985370,2025-07-20,37.4418716667,-122.114875,Apis mellifera,Western Honey Bee,irinamitine
299982611,2025-07-21,37.7798721,-122.2821855,Apis mellifera,Western Honey Bee,torj27
299982561,2025-07-21,37.7798721,-122.2821855,Bombus vosnesenskii,Yellow-faced Bumble Bee,torj27
299982475,2025-07-21,38.254845,-122.2800133333,Apis mellifera,Western Honey Bee,silveradojim
299962517,2025-07-21,37.8914775,-121.7237348997,Apis mellifera,Western Honey Bee,gnarlyshields
299961626,2025-07-21,37.2512605111,-121.8609232083,Apis mellifera,Western Honey Bee,columbidaeperson
299956356,2025-07-20,37.45672787,-121.86856498,Apis mellifera,Western Honey Bee,truthseqr
299956327,2025-07-20,37.46410555,-121.87058327,Apis mellifera,Western Honey Bee,truthseqr
299956324,2025-07-20,37.4640787,-121.87049335,Apis mellifera,Western Honey Bee,truthseqr
299956318,2025-07-20,37.4641300199,-121.87026529,Apis mellifera,Western Honey Bee,truthseqr
299956317,2025-07-20,37.4641540799,-121.87023037,Apis mellifera,Western Honey Bee,truthseqr
299941653,2025-07-21,37.7597558441,-122.506228724,Apis mellifera,Western Honey Bee,amanda18809
299941492,2025-07-21,37.759770196,-122.5060086172,Apis mellifera,Western Honey Bee,amanda18809
299917672,2025-07-20,37.9614583333,-122.5537783333,Apis mellifera,Western Honey Bee,susanmayne
299909729,2025-07-19,37.7674044228,-122.4695723348,Apis mellifera,Western Honey Bee,garfieldgardens
299888430,2025-07-20,37.46410555,-121.87058327,Apis mellifera,Western Honey Bee,truthseqr
299886806,2025-07-20,37.809845,-122.18937,Apis mellifera,Western Honey Bee,horribleheaven
299835687,2025-07-19,37.3786277762,-122.0836094992,Apis mellifera,Western Honey Bee,ssegelke
299821157,2025-07-20,37.4653479601,-121.87605643,Apis mellifera,Western Honey Bee,truthseqr
299759180,2025-07-20,37.9740833333,-122.1198183333,Apis mellifera,Western Honey Bee,steph_pics
299739135,2025-07-11,37.7786139217,-122.451760115,Bombus vosnesenskii,Yellow-faced Bumble Bee,mbplantsandstuff
299664108,2025-07-20,38.2127133333,-122.1249695,Apis mellifera,Western Honey Bee,silveradojim
299662823,2025-07-20,38.25153,-121.98278,Apis mellifera,Western Honey Bee,silveradojim
299650975,2025-07-20,37.578905,-122.3911366667,Apis mellifera,Western Honey Bee,jgrasser
299639956,2025-07-19,38.0963105719,-122.8518541656,Apis mellifera,Western Honey Bee,butterfly_oclock
299637458,2025-07-20,37.941724625,-122.4107710732,Apis mellifera,Western Honey Bee,jackscheinman
299574699,2025-07-20,37.6762932997,-122.0622692,Apis mellifera,Western Honey Bee,behnam-es
299572229,2025-07-20,37.6837158203,-121.7654953003,Bombus crotchii,Crotch's Bumble Bee,tryingtotree
299560179,2025-07-20,38.4240116667,-121.84188,Apis mellifera,Western Honey Bee,grimegardens
299423478,2025-07-19,37.9388366667,-122.1381445,Apis mellifera,Western Honey Bee,pepperjackb
299393154,2025-07-19,37.8953369396,-122.3069987919,Apis mellifera,Western Honey Bee,convinceable
299387744,2025-07-19,36.9713305556,-122.0221083333,Apis mellifera,Western Honey Bee,muddphoto
299349919,2025-07-19,38.251645,-121.9827116667,Apis mellifera,Western Honey Bee,silveradojim
299341638,2025-07-19,37.6651134927,-121.7800546196,Apis mellifera,Western Honey Bee,jayjt
299322074,2025-07-19,37.3436346415,-121.9117837823,Apis mellifera,Western Honey Bee,utopia4sharing
299318439,2025-07-19,37.9719750121,-122.242509565,Apis mellifera,Western Honey Bee,ouzel
299318421,2025-07-19,37.9719750121,-122.242509565,Apis mellifera,Western Honey Bee,ouzel
299311786,2025-07-19,38.433475,-122.7421033333,Apis mellifera,Western Honey Bee,smcconnico
299304406,2025-07-19,38.5853883333,-121.48448,Apis mellifera,Western Honey Bee,thevirginjesus
299295686,2025-07-19,38.251645,-121.9827116667,Apis mellifera,Western Honey Bee,silveradojim
299292967,2025-07-18,37.6371083333,-121.77475,Apis mellifera,Western Honey Bee,irinamitine
299109996,2025-07-18,37.6318966667,-121.75682,Apis mellifera,Western Honey Bee,scion882
299103951,2025-07-05,36.950795,-122.0603638333,Apis mellifera,Western Honey Bee,ethologist
299096313,2025-07-16,38.4656349722,-121.655619,Apis mellifera,Western Honey Bee,rmoger
299090917,2025-07-18,37.9752945967,-122.5183306465,Apis mellifera,Western Honey Bee,adrianwang
299090892,2025-07-18,37.9753278466,-122.5183065194,Apis mellifera,Western Honey Bee,adrianwang
299089666,2021-08-17,38.5781966667,-121.3554216667,Apis mellifera,Western Honey Bee,rileyheidt
299068929,2025-07-18,37.8676724258,-122.2930650417,Apis mellifera,Western Honey Bee,meganliu627
299054458,2025-07-18,38.0625445,-122.6527033333,Apis mellifera,Western Honey Bee,silveradojim
299048541,2025-07-18,37.2543663007,-121.8463122592,Apis mellifera,Western Honey Bee,columbidaeperson
299045495,2025-07-18,37.3357287238,-121.8683468923,Agapostemon subtilior,Fine striped sweat bee,dhendersonhudgins211
299039794,2025-07-18,37.841095,-122.2357416667,Apis mellifera,Western Honey Bee,vawhite84
299034828,2025-07-18,37.924775,-122.3008633333,Apis mellifera,Western Honey Bee,madarch
298997106,2025-07-18,37.677995,-121.9125366667,Apis mellifera,Western Honey Bee,irinamitine
298985854,2025-07-18,38.4240383333,-121.8418583333,Apis mellifera,Western Honey Bee,grimegardens
298983442,2025-07-18,38.4241466667,-121.84198,Apis mellifera,Western Honey Bee,grimegardens
298968723,2025-07-18,36.973745,-122.0364305,Apis mellifera,Western Honey Bee,finimonkeyflower
298967497,2025-07-18,37.4416583333,-122.1145638333,Apis mellifera,Western Honey Bee,christinnew
298950687,2025-07-18,38.3445865916,-122.6022137165,Anthidium manicatum,European Woolcarder Bee,dclump
298941317,2025-07-18,38.3685507248,-122.8081578082,Apis mellifera,Western Honey Bee,pbarrett
298937916,2025-06-14,37.8989633333,-122.5365883333,Apis mellifera,Western Honey Bee,eridley1
298882124,2025-07-17,38.3281133333,-122.337775,Apis mellifera,Western Honey Bee,silveradojim
298854709,2025-07-17,37.3186405362,-121.7690005899,Apis mellifera,Western Honey Bee,columbidaeperson
298854707,2025-07-17,37.3192480818,-121.7691248738,Apis mellifera,Western Honey Bee,columbidaeperson
298854703,2025-07-17,37.3194535328,-121.7691486151,Apis mellifera,Western Honey Bee,columbidaeperson
298849416,2025-07-17,37.3229431679,-121.8616293495,Apis mellifera,Western Honey Bee,columbidaeperson
298827987,2025-07-17,37.9971521498,-122.4662420825,Apis mellifera,Western Honey Bee,adrianwang
298827873,2025-07-17,37.9971521498,-122.4662420825,Apis mellifera,Western Honey Bee,adrianwang
298825129,2025-07-03,37.3134602,-122.0628024,Apis mellifera,Western Honey Bee,petdoc
298823401,2025-07-03,37.3134602,-122.0628024,Apis mellifera,Western Honey Bee,petdoc
298819878,2025-07-17,37.3094595749,-121.9169467502,Apis mellifera,Western Honey Bee,columbidaeperson
298813529,2025-07-17,37.7254746394,-122.422259599,Apis mellifera,Western Honey Bee,ryanphelansf
298811161,2025-07-17,37.3008636509,-121.9214851295,Apis mellifera,Western Honey Bee,columbidaeperson
298809033,2025-07-10,37.4402187004,-122.1484848675,Anthidium maculosum,Spotted Woolcarder,melbar2022
298806775,2025-07-10,37.4401612,-122.1482086,Anthidium manicatum,European Woolcarder Bee,melbar2022
298804278,2025-07-17,38.24303,-122.2851783333,Apis mellifera,Western Honey Bee,silveradojim
298798411,2025-07-14,37.3743263272,-122.1829511899,Anthophora urbana,Urbane Digger Bee,melbar2022
298792385,2025-07-17,37.9057476867,-122.3095081486,Anthidium manicatum,European Woolcarder Bee,butterfly_oclock
298781010,2025-07-17,36.9947798085,-122.0487666038,Apis mellifera,Western Honey Bee,finimonkeyflower
298745736,2025-07-17,37.4326165436,-122.3539164899,Bombus caliginosus,Fog-belt Bumble Bee,wyattherp
298737445,2025-07-17,38.2362179408,-122.6483134925,Xenoglossa pruinosa,Pruinose Squash Bee,fblue707
298726152,2025-07-17,36.9830366667,-122.0203388333,Anthidium manicatum,European Woolcarder Bee,nicosartz
298721118,2025-04-15,37.2296347611,-121.9272284512,Bombus californicus,California Bumble Bee,apatten
298719131,2024-10-28,38.0001444444,-122.0706027778,Apis mellifera,Western Honey Bee,snowtosea
298719116,2024-10-05,36.9728277778,-122.0329444444,Apis mellifera,Western Honey Bee,snowtosea
298690617,2025-07-04,37.584725,-122.4848866667,Apis mellifera,Western Honey Bee,buwh
298678113,2025-07-17,37.7936305556,-122.221875,Apis mellifera,Western Honey Bee,brunellgugelmann
298672151,2025-07-17,37.2927664369,-121.9127666205,Apis mellifera,Western Honey Bee,columbidaeperson
298663931,2025-07-14,37.8085972222,-122.2629166667,Apis mellifera,Western Honey Bee,eleggua
298602176,2025-07-16,37.0399221667,-122.0641471667,Apis mellifera,Western Honey Bee,eamonccorbett
298597190,2025-07-16,37.7896695033,-122.1463117888,Anthidium manicatum,European Woolcarder Bee,mestewart
298597179,2025-07-16,37.6265083307,-122.044906852,Anthidium manicatum,European Woolcarder Bee,mestewart
298597176,2025-07-16,37.711466101,-122.0328292858,Halictus tripartitus,Tripartite Sweat Bee,mestewart
298582237,2025-07-12,38.5754366667,-121.4901416667,Apis mellifera,Western Honey Bee,la_birdman
298573470,2025-07-16,38.2517366667,-121.9827633333,Apis mellifera,Western Honey Bee,silveradojim
298552269,2025-07-16,38.2516958637,-121.9825488758,Apis mellifera,Western Honey Bee,silveradojim
298549003,2025-07-16,38.2517440905,-121.9825237263,Apis mellifera,Western Honey Bee,silveradojim
298547783,2025-07-15,37.45727648,-121.86924538,Apis mellifera,Western Honey Bee,truthseqr
298538051,2025-07-16,37.9737139173,-122.5215611896,Apis mellifera,Western Honey Bee,adrianwang
298537098,2025-05-08,37.5218866667,-122.284875,Apis mellifera,Western Honey Bee,curious-
298533676,2025-07-13,38.5026283333,-121.5286033333,Apis mellifera,Western Honey Bee,ghwada
298485470,2025-07-16,37.5748689722,-121.176102,Apis mellifera,Western Honey Bee,augustfrisk
298484999,2025-07-16,38.0766748699,-122.8059373387,Apis mellifera,Western Honey Bee,adrianwang
298484840,2025-07-16,38.0766926574,-122.8059430691,Apis mellifera,Western Honey Bee,adrianwang
298476032,2025-07-13,37.16679257,-121.6497168917,Apis mellifera,Western Honey Bee,merav
298470585,2025-07-16,37.8076783333,-122.428505,Apis mellifera,Western Honey Bee,fscottfitzgerald1
298415533,2025-07-15,37.4641520701,-121.87028202,Apis mellifera,Western Honey Bee,truthseqr
298413118,2025-07-15,37.4594022,-121.87286912,Bombus californicus,California Bumble Bee,truthseqr
298338133,2025-07-14,37.8027355819,-122.263472572,Apis mellifera,Western Honey Bee,eleggua
298321363,2025-07-15,37.8728539997,-122.258874,Apis mellifera,Western Honey Bee,hwiju
298321320,2025-07-15,37.7576916667,-122.2310416667,Agapostemon subtilior,Fine striped sweat bee,hellabeenerd
298320756,2025-07-15,37.9970702286,-122.4657615373,Apis mellifera,Western Honey Bee,adrianwang
298320274,2025-07-15,37.997072423,-122.4658345175,Apis mellifera,Western Honey Bee,adrianwang
298317082,2025-07-15,37.9970807899,-122.4661127788,Apis mellifera,Western Honey Bee,adrianwang
298316694,2025-07-15,37.9970619309,-122.4661227735,Apis mellifera,Western Honey Bee,adrianwang
298311933,2025-07-15,37.9971534094,-122.4662218901,Apis mellifera,Western Honey Bee,averywang8
298306641,2025-07-12,37.3893963897,-122.2573983143,Lasioglossum ovaliceps,Oval-headed Sweat Bee,sandor_in
298305150,2025-07-15,37.7645168997,-122.4387083,Bombus vosnesenskii,Yellow-faced Bumble Bee,qaimnaqvi
298300044,2025-07-15,38.1203707,-122.9429617,Bombus vosnesenskii,Yellow-faced Bumble Bee,olliecat
298296771,2025-07-15,38.1203707,-122.9429617,Bombus vosnesenskii,Yellow-faced Bumble Bee,olliecat
298294716,2025-07-15,38.2665216667,-121.9972216667,Apis mellifera,Western Honey Bee,silveradojim
298274965,2025-07-13,38.03586,-122.09249,Halictus tripartitus,Tripartite Sweat Bee,hasfitz5
298272250,2025-07-13,37.1667910117,-121.6497581483,Apis mellifera,Western Honey Bee,merav
298257639,2025-07-15,37.8713444444,-122.2628805556,Apis mellifera,Western Honey Bee,jack1149
298241299,2025-07-13,37.1687658967,-121.6505426817,Apis mellifera,Western Honey Bee,merav
